step time wall-clock mass x-mom y-mom z-mom energy L2 mass-balance
  49400 8.059295e-02 2.609210e+02 1.671450e+01 1.110853e+05 1.192861e+05 0.000000e+00 6.136268e+07 5.121117e+08 1.180629e-02
  49420 8.062565e-02 2.610000e+02 2.218345e+01 9.922107e+04 1.050404e+05 0.000000e+00 6.815776e+07 5.250797e+08 1.351375e-02
  49440 8.065835e-02 2.610780e+02 2.279148e+01 1.026045e+05 1.085907e+05 0.000000e+00 7.022114e+07 5.278017e+08 1.272735e-02
  49460 8.069105e-02 2.611550e+02 1.807438e+01 1.014954e+05 1.072145e+05 0.000000e+00 6.781327e+07 5.150878e+08 9.117155e-03
  49480 8.072375e-02 2.612310e+02 1.639155e+01 9.610680e+04 1.030282e+05 0.000000e+00 6.393935e+07 4.960235e+08 3.820854e-03
  49500 8.075645e-02 2.613150e+02 1.930385e+01 9.771729e+04 9.578751e+04 0.000000e+00 6.400931e+07 4.905504e+08 1.211490e-03
  49520 8.078915e-02 2.614210e+02 1.986152e+01 1.046118e+05 1.099595e+05 0.000000e+00 7.099088e+07 5.016228e+08 5.225442e-03
  49540 8.082185e-02 2.615330e+02 2.050713e+01 1.025296e+05 1.004661e+05 0.000000e+00 7.767318e+07 5.095778e+08 8.963060e-03
  49560 8.085455e-02 2.616090e+02 2.121227e+01 9.546809e+04 9.447906e+04 0.000000e+00 6.948874e+07 5.040526e+08 1.242627e-02
  49580 8.088725e-02 2.616850e+02 2.357652e+01 1.094745e+05 1.206732e+05 0.000000e+00 5.979714e+07 4.920917e+08 1.375655e-02
  49600 8.091995e-02 2.617610e+02 2.244755e+01 1.127494e+05 1.235958e+05 0.000000e+00 5.429910e+07 4.870208e+08 1.116656e-02
  49620 8.095266e-02 2.618410e+02 1.719821e+01 1.041835e+05 1.102534e+05 0.000000e+00 6.205445e+07 4.982926e+08 5.232114e-03
  49640 8.098536e-02 2.619190e+02 2.366708e+01 1.100344e+05 1.163080e+05 0.000000e+00 8.730194e+07 5.074163e+08 1.559180e-03
  49660 8.101806e-02 2.620350e+02 2.456185e+01 1.164378e+05 1.247377e+05 0.000000e+00 8.925968e+07 5.058584e+08 7.085822e-03
  49680 8.105076e-02 2.621380e+02 1.946682e+01 1.145382e+05 1.230740e+05 0.000000e+00 6.468331e+07 5.078432e+08 1.074716e-02
  49700 8.108346e-02 2.622180e+02 2.025749e+01 1.035114e+05 1.101008e+05 0.000000e+00 6.682983e+07 5.196966e+08 1.275625e-02
  49720 8.111616e-02 2.622970e+02 2.326261e+01 1.026622e+05 1.077789e+05 0.000000e+00 7.004067e+07 5.284189e+08 1.285986e-02
  49740 8.114886e-02 2.623760e+02 2.049274e+01 1.027486e+05 1.081206e+05 0.000000e+00 6.863166e+07 5.220531e+08 1.052106e-02
  49760 8.118156e-02 2.624550e+02 1.638089e+01 9.961092e+04 1.060792e+05 0.000000e+00 6.562404e+07 5.038167e+08 6.088898e-03
  49780 8.121426e-02 2.625340e+02 1.838487e+01 9.340918e+04 9.785626e+04 0.000000e+00 6.428339e+07 4.901322e+08 1.107757e-03
  49800 8.124696e-02 2.626140e+02 1.991978e+01 1.025866e+05 1.061534e+05 0.000000e+00 6.366951e+07 4.961005e+08 3.216782e-03
  49820 8.127966e-02 2.626930e+02 1.912811e+01 1.044624e+05 1.069425e+05 0.000000e+00 7.668003e+07 5.077519e+08 7.183106e-03
  49840 8.131236e-02 2.627740e+02 2.146669e+01 9.863999e+04 9.533155e+04 0.000000e+00 7.492730e+07 5.080575e+08 1.118431e-02
  49860 8.134506e-02 2.628890e+02 2.221576e+01 1.059845e+05 1.131559e+05 0.000000e+00 6.489669e+07 4.976119e+08 1.401309e-02
  49880 8.137776e-02 2.630040e+02 2.365805e+01 1.123865e+05 1.246404e+05 0.000000e+00 5.595798e+07 4.877618e+08 1.332933e-02
  49900 8.141046e-02 2.630820e+02 1.916305e+01 1.091409e+05 1.187665e+05 0.000000e+00 6.029711e+07 4.924199e+08 8.393325e-03
  49920 8.144316e-02 2.631590e+02 2.153323e+01 1.046489e+05 1.076188e+05 0.000000e+00 7.744719e+07 5.053828e+08 1.309782e-03
  49940 8.147586e-02 2.632360e+02 2.493877e+01 1.149937e+05 1.243168e+05 0.000000e+00 9.219551e+07 5.073400e+08 5.117420e-03
  49960 8.150856e-02 2.633150e+02 2.224829e+01 1.164318e+05 1.247752e+05 0.000000e+00 7.758884e+07 5.060379e+08 9.512973e-03
  49980 8.154126e-02 2.633930e+02 1.756785e+01 1.094007e+05 1.167282e+05 0.000000e+00 6.357197e+07 5.140342e+08 1.196862e-02
  50000 8.157396e-02 2.634710e+02 2.268238e+01 1.003670e+05 1.058753e+05 0.000000e+00 6.857126e+07 5.260754e+08 1.268267e-02
  50020 8.160666e-02 2.635500e+02 2.233291e+01 1.024389e+05 1.077057e+05 0.000000e+00 7.036712e+07 5.265678e+08 1.132788e-02
  50040 8.163936e-02 2.636340e+02 1.767042e+01 1.013543e+05 1.066528e+05 0.000000e+00 6.729826e+07 5.122006e+08 7.846235e-03
  50060 8.167206e-02 2.637460e+02 1.701818e+01 9.457081e+04 1.019347e+05 0.000000e+00 6.356544e+07 4.938560e+08 3.289646e-03
  50080 8.170476e-02 2.638610e+02 1.955846e+01 9.957765e+04 9.951272e+04 0.000000e+00 6.298657e+07 4.917924e+08 9.969513e-04
  50100 8.173747e-02 2.639740e+02 1.972441e+01 1.044133e+05 1.098526e+05 0.000000e+00 7.311364e+07 5.039459e+08 4.978224e-03
  50120 8.177017e-02 2.640870e+02 2.091501e+01 1.017307e+05 9.864411e+04 0.000000e+00 7.746565e+07 5.098613e+08 9.391712e-03
  50140 8.180287e-02 2.642010e+02 2.090726e+01 9.915414e+04 9.995545e+04 0.000000e+00 6.709171e+07 5.029922e+08 1.345568e-02
  50160 8.183557e-02 2.643200e+02 2.379954e+01 1.111110e+05 1.217782e+05 0.000000e+00 5.961481e+07 4.917160e+08 1.462477e-02
  50180 8.186827e-02 2.643970e+02 2.170429e+01 1.118822e+05 1.230498e+05 0.000000e+00 5.485781e+07 4.887560e+08 1.118809e-02
  50200 8.190097e-02 2.644760e+02 1.852375e+01 1.016794e+05 1.071823e+05 0.000000e+00 6.263447e+07 5.011055e+08 4.202465e-03
  50220 8.193367e-02 2.645730e+02 2.421291e+01 1.121392e+05 1.188131e+05 0.000000e+00 8.975597e+07 5.082859e+08 3.361188e-03
  50240 8.196637e-02 2.646770e+02 2.411240e+01 1.165721e+05 1.253425e+05 0.000000e+00 8.702640e+07 5.065905e+08 8.959815e-03
  50260 8.199907e-02 2.647810e+02 1.818785e+01 1.136164e+05 1.223604e+05 0.000000e+00 6.094698e+07 5.098062e+08 1.196866e-02
  50280 8.203177e-02 2.648700e+02 2.109151e+01 1.015496e+05 1.064322e+05 0.000000e+00 6.669014e+07 5.217331e+08 1.291686e-02
  50300 8.206447e-02 2.649460e+02 2.320906e+01 1.030337e+05 1.086471e+05 0.000000e+00 6.985806e+07 5.282436e+08 1.198569e-02
  50320 8.209717e-02 2.650220e+02 1.956220e+01 1.022683e+05 1.075157e+05 0.000000e+00 6.803996e+07 5.199017e+08 9.110665e-03
  50340 8.212987e-02 2.650980e+02 1.607629e+01 9.866052e+04 1.054810e+05 0.000000e+00 6.486192e+07 5.007453e+08 4.953840e-03
  50360 8.216257e-02 2.651750e+02 1.878240e+01 9.490870e+04 9.538609e+04 0.000000e+00 6.293933e+07 4.899995e+08 8.222503e-04
  50380 8.219527e-02 2.652520e+02 1.995838e+01 1.037451e+05 1.081566e+05 0.000000e+00 6.682151e+07 4.985775e+08 2.865143e-03
  50400 8.222797e-02 2.653280e+02 1.966370e+01 1.041945e+05 1.050735e+05 0.000000e+00 7.742904e+07 5.092336e+08 7.037636e-03
  50420 8.226067e-02 2.654050e+02 2.150399e+01 9.713193e+04 9.362859e+04 0.000000e+00 7.339554e+07 5.072997e+08 1.178261e-02
  50440 8.229337e-02 2.654830e+02 2.284681e+01 1.073710e+05 1.165979e+05 0.000000e+00 6.313788e+07 4.968729e+08 1.486783e-02
  50460 8.232607e-02 2.655580e+02 2.331370e+01 1.127497e+05 1.243617e+05 0.000000e+00 5.475588e+07 4.887011e+08 1.357153e-02
  50480 8.235877e-02 2.657840e+02 1.799133e+01 1.074706e+05 1.157788e+05 0.000000e+00 6.137965e+07 4.955253e+08 7.612906e-03
  50500 8.239147e-02 2.658620e+02 2.243790e+01 1.059037e+05 1.111742e+05 0.000000e+00 8.182819e+07 5.071948e+08 4.168029e-04
  50520 8.242417e-02 2.659390e+02 2.491852e+01 1.158263e+05 1.248331e+05 0.000000e+00 9.187061e+07 5.079421e+08 7.313481e-03
  50540 8.245687e-02 2.660160e+02 2.128540e+01 1.159449e+05 1.241274e+05 0.000000e+00 7.329142e+07 5.077521e+08 1.142758e-02
  50560 8.248957e-02 2.660930e+02 1.864341e+01 1.070868e+05 1.141624e+05 0.000000e+00 6.523935e+07 5.167069e+08 1.292332e-02
  50580 8.252227e-02 2.662020e+02 2.302850e+01 1.009287e+05 1.060535e+05 0.000000e+00 6.866172e+07 5.271611e+08 1.238992e-02
  50600 8.255498e-02 2.663250e+02 2.175414e+01 1.029745e+05 1.075378e+05 0.000000e+00 6.963119e+07 5.252676e+08 1.005969e-02
  50620 8.258768e-02 2.664250e+02 1.722297e+01 1.007850e+05 1.066664e+05 0.000000e+00 6.577653e+07 5.095068e+08 6.366816e-03
  50640 8.262038e-02 2.665520e+02 1.756167e+01 9.346737e+04 1.000242e+05 0.000000e+00 6.339771e+07 4.921932e+08 2.464598e-03
  50660 8.265308e-02 2.666520e+02 1.974460e+01 1.010059e+05 1.024509e+05 0.000000e+00 6.275758e+07 4.932733e+08 8.599378e-04
  50680 8.268578e-02 2.667330e+02 1.952290e+01 1.043951e+05 1.090735e+05 0.000000e+00 7.484241e+07 5.060234e+08 4.383051e-03
  50700 8.271848e-02 2.668130e+02 2.122909e+01 1.005815e+05 9.751561e+04 0.000000e+00 7.695760e+07 5.098026e+08 9.041010e-03
  50720 8.275118e-02 2.668930e+02 2.083279e+01 1.021782e+05 1.053619e+05 0.000000e+00 6.667889e+07 5.016475e+08 1.361908e-02
  50740 8.278388e-02 2.669730e+02 2.387250e+01 1.120536e+05 1.226236e+05 0.000000e+00 5.889499e+07 4.914904e+08 1.499873e-02
  50760 8.281658e-02 2.670690e+02 2.085192e+01 1.110821e+05 1.215792e+05 0.000000e+00 5.734956e+07 4.911307e+08 1.122590e-02
  50780 8.284928e-02 2.671950e+02 1.972329e+01 1.010515e+05 1.034802e+05 0.000000e+00 6.869065e+07 5.038121e+08 3.675592e-03
  50800 8.288198e-02 2.673200e+02 2.460712e+01 1.135441e+05 1.212934e+05 0.000000e+00 9.143057e+07 5.088669e+08 4.311317e-03
  50820 8.291468e-02 2.674080e+02 2.353341e+01 1.171006e+05 1.254604e+05 0.000000e+00 8.418153e+07 5.076309e+08 1.005208e-02
  50840 8.294738e-02 2.675440e+02 1.709545e+01 1.120137e+05 1.208959e+05 0.000000e+00 6.056030e+07 5.124274e+08 1.275805e-02
  50860 8.298008e-02 2.676380e+02 2.179161e+01 9.899105e+04 1.039236e+05 0.000000e+00 6.712842e+07 5.239797e+08 1.288741e-02
  50880 8.301278e-02 2.677350e+02 2.301884e+01 1.028519e+05 1.088059e+05 0.000000e+00 7.001611e+07 5.278640e+08 1.094167e-02
  50900 8.304548e-02 2.678450e+02 1.856210e+01 1.019772e+05 1.073302e+05 0.000000e+00 6.770234e+07 5.175982e+08 7.418001e-03
  50920 8.307818e-02 2.679500e+02 1.589400e+01 9.717719e+04 1.041302e+05 0.000000e+00 6.366108e+07 4.982749e+08 3.413483e-03
  50940 8.311088e-02 2.680300e+02 1.910644e+01 9.625457e+04 9.317354e+04 0.000000e+00 6.341113e+07 4.902906e+08 1.251143e-04
  50960 8.314358e-02 2.681110e+02 1.993514e+01 1.044296e+05 1.094020e+05 0.000000e+00 6.954324e+07 5.008159e+08 2.733878e-03
  50980 8.317628e-02 2.681910e+02 2.021495e+01 1.034154e+05 1.024398e+05 0.000000e+00 7.782755e+07 5.101285e+08 6.706483e-03
  51000 8.320898e-02 2.682700e+02 2.142644e+01 9.604857e+04 9.132539e+04 0.000000e+00 7.148401e+07 5.059171e+08 1.177978e-02
  51020 8.324168e-02 2.683480e+02 2.332687e+01 1.082103e+05 1.191896e+05 0.000000e+00 6.094910e+07 4.955245e+08 1.518475e-02
  51040 8.327438e-02 2.684260e+02 2.283985e+01 1.129254e+05 1.239474e+05 0.000000e+00 5.463582e+07 4.896622e+08 1.388106e-02
  51060 8.330708e-02 2.685430e+02 1.675572e+01 1.057178e+05 1.127005e+05 0.000000e+00 6.196340e+07 4.986961e+08 7.639836e-03
  51080 8.333978e-02 2.686390e+02 2.320334e+01 1.082125e+05 1.139817e+05 0.000000e+00 8.544220e+07 5.085646e+08 8.131008e-04
  51100 8.337249e-02 2.687300e+02 2.475540e+01 1.160347e+05 1.245041e+05 0.000000e+00 9.079557e+07 5.083150e+08 8.139416e-03
  51120 8.340519e-02 2.688180e+02 2.023365e+01 1.150399e+05 1.238639e+05 0.000000e+00 6.858491e+07 5.097164e+08 1.243267e-02
  51140 8.343789e-02 2.688970e+02 1.961685e+01 1.045543e+05 1.119381e+05 0.000000e+00 6.636838e+07 5.196806e+08 1.357443e-02
  51160 8.347059e-02 2.689900e+02 2.323021e+01 1.021679e+05 1.067760e+05 0.000000e+00 6.958011e+07 5.280751e+08 1.213055e-02
  51180 8.350329e-02 2.690700e+02 2.107223e+01 1.030484e+05 1.080249e+05 0.000000e+00 6.878292e+07 5.236580e+08 8.740393e-03
  51200 8.353599e-02 2.691490e+02 1.673551e+01 9.995081e+04 1.059477e+05 0.000000e+00 6.561260e+07 5.068519e+08 4.451145e-03
  51220 8.356869e-02 2.692380e+02 1.803392e+01 9.259869e+04 9.865826e+04 0.000000e+00 6.426536e+07 4.910389e+08 7.692936e-04
  51240 8.360139e-02 2.693660e+02 1.986873e+01 1.020046e+05 1.046519e+05 0.000000e+00 6.245674e+07 4.948247e+08 1.802664e-03
  51260 8.363409e-02 2.694590e+02 1.932587e+01 1.043058e+05 1.079747e+05 0.000000e+00 7.616240e+07 5.074538e+08 4.691956e-03
  51280 8.366679e-02 2.695380e+02 2.143855e+01 9.957245e+04 9.595668e+04 0.000000e+00 7.608792e+07 5.089680e+08 9.153572e-03
  51300 8.369949e-02 2.696330e+02 2.168316e+01 1.045719e+05 1.100631e+05 0.000000e+00 6.583249e+07 4.995783e+08 1.383492e-02
  51320 8.373219e-02 2.697240e+02 2.380306e+01 1.123422e+05 1.240273e+05 0.000000e+00 5.757588e+07 4.907323e+08 1.533834e-02
  51340 8.376489e-02 2.698090e+02 1.990270e+01 1.099599e+05 1.202505e+05 0.000000e+00 5.935574e+07 4.935558e+08 1.158728e-02
  51360 8.379759e-02 2.699380e+02 2.080358e+01 1.033078e+05 1.046073e+05 0.000000e+00 7.407505e+07 5.061840e+08 3.860184e-03
  51380 8.383029e-02 2.700180e+02 2.485633e+01 1.142780e+05 1.233377e+05 0.000000e+00 9.228461e+07 5.090592e+08 4.555208e-03
  51400 8.386299e-02 2.700970e+02 2.283591e+01 1.169511e+05 1.247144e+05 0.000000e+00 8.069870e+07 5.084845e+08 1.081107e-02
  51420 8.389569e-02 2.701760e+02 1.672924e+01 1.107587e+05 1.185025e+05 0.000000e+00 6.220255e+07 5.152272e+08 1.378642e-02
  51440 8.392839e-02 2.702540e+02 2.235857e+01 9.963875e+04 1.052558e+05 0.000000e+00 6.801151e+07 5.262538e+08 1.357181e-02
  51460 8.396109e-02 2.703320e+02 2.269694e+01 1.027012e+05 1.082859e+05 0.000000e+00 7.053230e+07 5.272512e+08 1.068916e-02
  51480 8.399379e-02 2.704300e+02 1.797847e+01 1.014312e+05 1.070873e+05 0.000000e+00 6.786793e+07 5.150075e+08 6.166209e-03
  51500 8.402649e-02 2.705700e+02 1.652028e+01 9.569675e+04 1.025823e+05 0.000000e+00 6.415760e+07 4.960860e+08 1.747223e-03
  51520 8.405919e-02 2.708380e+02 1.936886e+01 9.832262e+04 9.671681e+04 0.000000e+00 6.324811e+07 4.909721e+08 1.179922e-03
  51540 8.409189e-02 2.709170e+02 1.984929e+01 1.046392e+05 1.098680e+05 0.000000e+00 7.183503e+07 5.026248e+08 3.333779e-03
  51560 8.412459e-02 2.709940e+02 2.067044e+01 1.023360e+05 9.969803e+04 0.000000e+00 7.786614e+07 5.102605e+08 6.777317e-03
  51580 8.415729e-02 2.710720e+02 2.121498e+01 9.648179e+04 9.578780e+04 0.000000e+00 6.909190e+07 5.039874e+08 1.161374e-02
  51600 8.419000e-02 2.711470e+02 2.366286e+01 1.100185e+05 1.209659e+05 0.000000e+00 6.015311e+07 4.935844e+08 1.490838e-02
  51620 8.422270e-02 2.712320e+02 2.224349e+01 1.124391e+05 1.233356e+05 0.000000e+00 5.395841e+07 4.903295e+08 1.356362e-02
  51640 8.425540e-02 2.713170e+02 1.756116e+01 1.036669e+05 1.094897e+05 0.000000e+00 6.204926e+07 5.014217e+08 7.375264e-03
  51660 8.428810e-02 2.713970e+02 2.383652e+01 1.107167e+05 1.170356e+05 0.000000e+00 8.827187e+07 5.092249e+08 1.069927e-03
  51680 8.432080e-02 2.714940e+02 2.445619e+01 1.165427e+05 1.246529e+05 0.000000e+00 8.895626e+07 5.081347e+08 8.606887e-03
  51700 8.435350e-02 2.716120e+02 1.910158e+01 1.144117e+05 1.229854e+05 0.000000e+00 6.348504e+07 5.113832e+08 1.323631e-02
  51720 8.438620e-02 2.717070e+02 2.049024e+01 1.029314e+05 1.091421e+05 0.000000e+00 6.692296e+07 5.225353e+08 1.444011e-02
  51740 8.441890e-02 2.717860e+02 2.328914e+01 1.029550e+05 1.081073e+05 0.000000e+00 6.983369e+07 5.287701e+08 1.248353e-02
  51760 8.445160e-02 2.718620e+02 2.028626e+01 1.025753e+05 1.080927e+05 0.000000e+00 6.881868e+07 5.216501e+08 8.190008e-03
  51780 8.448430e-02 2.719400e+02 1.630817e+01 9.948371e+04 1.061350e+05 0.000000e+00 6.561897e+07 5.036542e+08 3.167800e-03
  51800 8.451700e-02 2.720160e+02 1.845088e+01 9.366002e+04 9.693930e+04 0.000000e+00 6.406420e+07 4.904791e+08 6.351247e-04
  51820 8.454970e-02 2.721410e+02 1.993728e+01 1.030065e+05 1.065328e+05 0.000000e+00 6.472472e+07 4.966524e+08 2.760879e-03
  51840 8.458240e-02 2.722300e+02 1.921997e+01 1.044267e+05 1.063678e+05 0.000000e+00 7.708353e+07 5.085095e+08 5.073877e-03
  51860 8.461510e-02 2.723070e+02 2.153253e+01 9.841797e+04 9.484934e+04 0.000000e+00 7.478892e+07 5.077782e+08 9.118913e-03
  51880 8.464780e-02 2.723850e+02 2.240304e+01 1.063616e+05 1.140744e+05 0.000000e+00 6.452520e+07 4.973105e+08 1.334543e-02
  51900 8.468050e-02 2.724630e+02 2.359316e+01 1.123923e+05 1.245621e+05 0.000000e+00 5.556691e+07 4.896212e+08 1.433888e-02
  51920 8.471320e-02 2.725410e+02 1.885565e+01 1.087325e+05 1.179864e+05 0.000000e+00 6.087109e+07 4.955061e+08 1.037143e-02
  51940 8.474590e-02 2.726290e+02 2.177561e+01 1.050056e+05 1.085711e+05 0.000000e+00 7.878312e+07 5.076386e+08 2.809332e-03
  51960 8.477860e-02 2.727570e+02 2.496381e+01 1.154040e+05 1.245804e+05 0.000000e+00 9.233073e+07 5.085583e+08 5.373155e-03
  51980 8.481130e-02 2.728510e+02 2.201892e+01 1.161482e+05 1.246308e+05 0.000000e+00 7.660953e+07 5.087531e+08 1.161992e-02
  52000 8.484400e-02 2.729280e+02 1.783207e+01 1.090057e+05 1.163959e+05 0.000000e+00 6.435420e+07 5.175746e+08 1.468478e-02
  52020 8.487670e-02 2.730250e+02 2.279353e+01 1.005722e+05 1.059628e+05 0.000000e+00 6.832360e+07 5.281039e+08 1.429077e-02
  52040 8.490940e-02 2.731250e+02 2.224094e+01 1.027090e+05 1.078141e+05 0.000000e+00 7.027422e+07 5.262364e+08 1.082377e-02
  52060 8.494210e-02 2.732290e+02 1.760176e+01 1.013204e+05 1.069917e+05 0.000000e+00 6.712485e+07 5.118887e+08 5.563316e-03
  52080 8.497480e-02 2.733090e+02 1.710443e+01 9.413585e+04 1.015730e+05 0.000000e+00 6.352841e+07 4.939749e+08 6.674664e-04
  52100 8.500751e-02 2.734050e+02 1.958015e+01 1.000152e+05 1.001893e+05 0.000000e+00 6.191997e+07 4.919674e+08 2.285572e-03
  52120 8.504021e-02 2.735290e+02 1.969591e+01 1.043519e+05 1.095652e+05 0.000000e+00 7.370710e+07 5.040761e+08 4.145429e-03
  52140 8.507291e-02 2.736530e+02 2.102453e+01 1.015125e+05 9.834675e+04 0.000000e+00 7.749699e+07 5.096609e+08 7.117994e-03
  52160 8.510561e-02 2.737740e+02 2.084110e+01 9.990715e+04 1.013791e+05 0.000000e+00 6.702484e+07 5.015763e+08 1.135640e-02
  52180 8.513831e-02 2.738860e+02 2.385158e+01 1.114586e+05 1.219193e+05 0.000000e+00 5.980167e+07 4.911978e+08 1.406886e-02
  52200 8.517101e-02 2.739670e+02 2.151705e+01 1.116208e+05 1.226327e+05 0.000000e+00 5.573827e+07 4.905469e+08 1.246148e-02
  52220 8.520371e-02 2.740480e+02 1.881863e+01 1.009932e+05 1.063792e+05 0.000000e+00 6.427604e+07 5.032222e+08 6.502854e-03
  52240 8.523641e-02 2.741270e+02 2.433532e+01 1.125777e+05 1.193710e+05 0.000000e+00 9.029177e+07 5.090111e+08 1.477448e-03
  52260 8.526911e-02 2.742050e+02 2.400987e+01 1.168609e+05 1.255417e+05 0.000000e+00 8.633236e+07 5.073960e+08 8.772048e-03
  52280 8.530181e-02 2.742850e+02 1.787561e+01 1.133169e+05 1.222745e+05 0.000000e+00 6.055496e+07 5.124805e+08 1.358244e-02
  52300 8.533451e-02 2.743610e+02 2.126464e+01 1.009101e+05 1.057800e+05 0.000000e+00 6.684229e+07 5.247096e+08 1.508553e-02
  52320 8.536721e-02 2.744390e+02 2.320245e+01 1.031592e+05 1.088705e+05 0.000000e+00 6.938296e+07 5.289391e+08 1.308104e-02
  52340 8.539991e-02 2.745480e+02 1.938413e+01 1.023295e+05 1.073909e+05 0.000000e+00 6.791731e+07 5.191152e+08 8.278462e-03
  52360 8.543261e-02 2.746620e+02 1.600819e+01 9.843532e+04 1.055554e+05 0.000000e+00 6.454776e+07 5.004809e+08 2.614354e-03
  52380 8.546531e-02 2.747670e+02 1.882033e+01 9.527937e+04 9.444536e+04 0.000000e+00 6.275909e+07 4.902096e+08 1.602330e-03
  52400 8.549801e-02 2.748530e+02 1.994857e+01 1.040430e+05 1.084735e+05 0.000000e+00 6.757756e+07 4.984197e+08 3.832428e-03
  52420 8.553071e-02 2.749330e+02 1.981528e+01 1.040226e+05 1.043222e+05 0.000000e+00 7.761071e+07 5.088627e+08 5.963871e-03
  52440 8.556341e-02 2.750370e+02 2.149658e+01 9.693832e+04 9.309655e+04 0.000000e+00 7.297733e+07 5.058051e+08 9.482377e-03
  52460 8.559611e-02 2.751590e+02 2.299197e+01 1.075685e+05 1.174010e+05 0.000000e+00 6.272088e+07 4.945629e+08 1.291762e-02
  52480 8.562881e-02 2.752630e+02 2.323951e+01 1.128473e+05 1.242072e+05 0.000000e+00 5.468700e+07 4.882187e+08 1.325003e-02
  52500 8.566151e-02 2.753380e+02 1.770698e+01 1.068308e+05 1.147654e+05 0.000000e+00 6.184265e+07 4.968570e+08 9.179133e-03
  52520 8.569421e-02 2.754170e+02 2.264033e+01 1.061499e+05 1.120187e+05 0.000000e+00 8.279035e+07 5.080621e+08 2.095500e-03
  52540 8.572691e-02 2.754940e+02 2.492290e+01 1.160479e+05 1.249967e+05 0.000000e+00 9.153651e+07 5.074936e+08 5.487045e-03
  52560 8.575961e-02 2.755720e+02 2.107438e+01 1.157825e+05 1.242268e+05 0.000000e+00 7.190835e+07 5.085880e+08 1.150619e-02
  52580 8.579231e-02 2.758140e+02 1.887704e+01 1.065249e+05 1.138332e+05 0.000000e+00 6.594142e+07 5.192323e+08 1.478595e-02
  52600 8.582502e-02 2.758920e+02 2.309439e+01 1.012397e+05 1.064098e+05 0.000000e+00 6.870817e+07 5.291585e+08 1.463354e-02
  52620 8.585772e-02 2.759690e+02 2.164219e+01 1.032130e+05 1.076472e+05 0.000000e+00 6.917377e+07 5.247957e+08 1.103967e-02
  52640 8.589042e-02 2.760480e+02 1.715661e+01 1.006100e+05 1.068456e+05 0.000000e+00 6.532855e+07 5.084432e+08 5.301403e-03
  52660 8.592312e-02 2.761270e+02 1.765371e+01 9.308361e+04 9.966740e+04 0.000000e+00 6.404781e+07 4.920662e+08 1.186191e-04
  52680 8.595582e-02 2.762050e+02 1.974979e+01 1.013227e+05 1.030793e+05 0.000000e+00 6.200342e+07 4.933419e+08 3.444835e-03
  52700 8.598852e-02 2.763330e+02 1.950102e+01 1.044012e+05 1.088057e+05 0.000000e+00 7.518726e+07 5.054284e+08 5.459896e-03
  52720 8.602122e-02 2.764530e+02 2.127733e+01 1.001637e+05 9.728184e+04 0.000000e+00 7.670674e+07 5.086655e+08 8.171209e-03
  52740 8.605392e-02 2.765620e+02 2.106175e+01 1.028245e+05 1.067679e+05 0.000000e+00 6.654629e+07 4.990496e+08 1.159530e-02
  52760 8.608662e-02 2.766400e+02 2.389636e+01 1.122420e+05 1.232532e+05 0.000000e+00 5.879254e+07 4.889397e+08 1.324720e-02
  52780 8.611932e-02 2.767170e+02 2.065360e+01 1.106523e+05 1.212469e+05 0.000000e+00 5.803218e+07 4.908602e+08 1.097407e-02
  52800 8.615202e-02 2.767940e+02 2.000742e+01 1.017712e+05 1.023267e+05 0.000000e+00 7.013756e+07 5.042527e+08 5.149192e-03
  52820 8.618472e-02 2.768770e+02 2.470374e+01 1.137894e+05 1.220824e+05 0.000000e+00 9.154540e+07 5.081530e+08 2.118294e-03
  52840 8.621742e-02 2.769640e+02 2.341286e+01 1.172472e+05 1.255351e+05 0.000000e+00 8.302420e+07 5.064939e+08 8.732620e-03
  52860 8.625012e-02 2.770430e+02 1.691627e+01 1.116602e+05 1.204825e+05 0.000000e+00 6.050957e+07 5.132462e+08 1.335032e-02
  52880 8.628282e-02 2.771230e+02 2.193791e+01 9.876846e+04 1.044703e+05 0.000000e+00 6.765461e+07 5.260896e+08 1.506408e-02
  52900 8.631552e-02 2.772390e+02 2.296468e+01 1.027626e+05 1.088903e+05 0.000000e+00 6.990697e+07 5.284878e+08 1.324916e-02
  52920 8.634822e-02 2.773740e+02 1.835152e+01 1.018919e+05 1.074781e+05 0.000000e+00 6.788144e+07 5.163041e+08 8.327371e-03
